videoID,title,clickbait
VNYx72Elgss,,1
jJcyNMDEHvg,,1
sSyjZFtZjbY,,1
40ImH5qNC70,,1
SeP5jpCEImg,,1
UpNmd3Y9qUU,,1
wHgtYBUN0VM,,1
hpk909IOHVo,,1
CDghjuCvWVQ,,1
e6vkgEjmqmA,,1
n5M8fWLK6bI,,1
gC6u1_p3cq4,,1
XRf599HkcKQ,,1
NTwyvjoP-Bw,,1
kDGY7Ju11Wk,,1
45CvTHmt_dI,,1
jJzSlXe_aDA,,1
p-A-HHRNrQo,,1
hlqGtSQC9c0,,1
4V-HogxU_OY,,1
RyKHt5N3aXE,,1
7IhB9tp_VKs,,1
0XcP06Qbn28,,1
VT1uven1mn0,,1
svo0enSMq7E,,1
ErzOo9PoPpc,,1
43q0msc_I44,,1
8aemY0tGJPs,,1
0QA2p4hS6z0,,1
TYSy9myRQv8,,1
7YZCC1oJKNw,,1
5SVLIRthpNc,,1
DR4234R9spc,,1
nN_XkmnfilM,,1
U-AJNJbO26M,,1
HAc2iO0ro9A,,1
daHHG4hwQmI,,1
7ZECdm9AKaU,,1
15n-ddve77M,,1
Rx15C1T8nhU,,1
HU8joK-bS84,,1
XH9XgiVM_z4,,1
8uoJNv9ufjM,,1
n31jpKbmR8c,,1
OWZ3e4Mw_ZI,,1
jnUBYgieQYU,,1
m6-juFXR9c0,,1
JvYVU8Co5t8,,1
2lhGDeUL1KM,,1
mtYOw6fD4Ek,,1
sG1OM36MlWU,,1
cUirQYRAKCY,,1
DmlcemuiHRY,,1
sTpKu6TX6n8,,1
z8cQGd1yQN4,,1
lUu7uDlVA8c,,1
99VexoLjeYQ,,1
xS7kuWSztnY,,1
rttsTO9nAsQ,,1
qMmj9AS1Dws,,1
Uh7oGMmR3qs,,1
3RrDhc6TZwc,,1
mdPhWQlmCWs,,1
QFa8Zt4AUwo,,1
Cslu7zFmPjM,,1
NKDxmRJZy5g,,1
3tK06u22VQg,,1
Bb1KNFEOFaA,,1
iFL4fiDosxo,,1
yR4jTVpD4R0,,1
kGPMjMnJUt0,,1
ZNP_bHb_yXg,,1
bUVjvXqsHlo,,1
QRs4fa9QvNk,,1
SPx8mi2gNy0,,1
X-lZ5jUASxE,,1
rbaWZk16R_A,,1
R-I-MKjZWIA,,1
Wm1jFU45ZNc,,1
mRB6yopIOTg,,1
wsSpDrMoC8A,,1
A0zayBKEFQE,,1
LIssWVQbiX0,,1
hWEw4OUJuGU,,1
r1AH73oF9BI,,1
gwtmwAa71nQ,,1
IkgC0dBWZSo,,1
_KC3LVHeoig,,1
qDkOa5884HY,,1
xcD0Ti9gbG0,,1
U9QIBHtjghM,,1
d361CBUrhAE,,1
nt52YSHu0zY,,1
hcL46NjFDJU,,1
VxoT3A4qgRo,,1
bsPujgqpx8w,,1
aossw4UUjVA,,1
7zsZLN3Xjhc,,1
ctd84NLgTxw,,1
JJSuUWYcZwc,,1
TKl02m4lkJc,,1
SYN_VNYKz7g,,1
thHqUoexJAk,,1
9ada9xsMnm4,,1
rlnyjw5LUj0,,1
xYpfCrJPry4,,1
FxChP7oux1E,,1
xsHRRHW6sGw,,1
pSep5nKDMww,,1
ki25fXwhQU8,,1
4pnbchto6B0,,1
_07jssnBSIw,,1
mxSRmLBuL4k,,1
yyN7rPbHybk,,1
y3uh7s3Scuo,,1
hroSZJbUcd0,,1
DSjzy4w6Gqg,,1
4JI5I4NjV-U,,1
1lirYCy47GE,,1
v8bL6_MmIsU,,1
4hm6OzoCyK0,,1
GseakSakUNY,,1
b65MLS6_w9Q,,1
h4L2dFoUysU,,1
wXxqHqbjC7g,,1
dcHIikdrhjQ,,1
Qe2FaWzlquM,,1
0sfm-ADB4jk,,1
ykiserifR6M,,1
kPGN8jIQNAQ,,1
IomiOdc62HQ,,1
5Z3YC3NzNzU,,1
GVt---z5e68,,1
jUWyGjxVLXo,,1
Q8g9c61wE4U,,1
VdEpPLwsaww,,1
BSJTGla19o4,,1
bjHYQ-XFzEg,,1
nMfTDFIdRQw,,1
zB0dHXhaqqY,,1
BGV6QjtdulY,,1
tIZGSXjco8g,,1
x4E5hzC8Xvs,,1
8EuyySqI3EA,,1
uNyAfXOTG5A,,1
-J9qMZgaUrc,,1
7cNugK6IRUc,,1
XM5Zd4AH-e8,,1
icVmDNn01Bg,,1
Pwk5MPE_6zE,,1
ag1Y60nXkA8,,1
TBCTL1xOhUM,,1
gQSp-s9ndb8,,1
ZJa5JLcU1o4,,1
xtw5mcmgiuY,,1
E7X1Y3_6meA,,1
pYzm1nKv-yQ,,1
w8p1H_qhino,,1
E60iUYjabFE,,1
vCjdc8Mt4RI,,1
HaKrSgBkFHQ,,1
STuV_liznr8,,1
fMbe3lzBBx8,,1
D4YxghcBOLU,,1
DesgEDg_5uc,,1
5CsKxkIdXg4,,1
9NZDwZbyDus,,1
x7fqpppH-eM,,1
W3zQaZHrWYA,,1
ZU3qYf2Mejs,,1
7j7O7rL0wes,,1
6fqaqe8RQJw,,1
LgZoCyd_cSk,,1
qkjvm3aUiSQ,,1
zBRidGEpwnc,,1
pxkP5RfGkBI,,1
5O9piW-EkGY,,1
OfwTx008s7M,,1
28wSImeN7Ig,,1
cqpDE3iOGo4,,1
qB_a82_OVuw,,1
2WmZ2-z31eE,,1
_Dm9_lUV3uA,,1
PJ_S48da8hU,,1
EQqX1lnBm7I,,1
DlJB5YghK40,,1
6qWB8_LZuHg,,1
QUALS48_Q4Y,,1
0NXM4-O2FQQ,,1
lhwKOn_RPh0,,1
nAEDCSIMa9o,,1
_zQo6IG20To,,1
7sZtcr2mRWQ,,1
8sAF0WdzVZQ,,1
fOz91EN7Js8,,1
HzCm4nT-sCA,,1
gCKbUDFghIE,,1
ESp8ew-jivk,,1
qJzOoPwqVM8,,1
K0BojDHO1DM,,1
e2F3zLTM58k,,1
SgJLgHqtYHA,,1
dcUUbGb77tY,,1
wlDcEEFNHRY,,1
nDi_OAOcdXk,,1
m0ZsFJ5NDsI,,1
vXEdUQNnjpU,,1
IKm9rwHFwLs,,1
uD4RtpT610E,,1
9xMurq8WJJA,,1
ZPv1UV0rD8U,,1
6DcyyCIB6Ak,,1
W25RLYeL9nA,,1
GzJbX6M_E44,,1
gpjTH0CqFxU,,1
ObgQY60CnmQ,,1
v_B0pt4KAVk,,1
k8WsstUyqdI,,1
_tgKXrtBvIk,,1
NOrgGvthxnw,,1
MLS1MCDre-I,,1
JStzt9EdYvg,,1
-LwBoK078bk,,1
wqGxqxePihE,,1
IEc1gti61eQ,,1
OEq-DLEWYEQ,,1
KJdbbUCtcJY,,1
rbCLOQYXzYA,,1
CEilHlRvk9c,,1
c3GTShZG88c,,1
uz5vBtJTQQI,,1
gJ0RidAdHgs,,1
VqDRLbwvqPs,,1
o07-E1G4iOk,,1
vJucA4FOTSI,,1
FWP8z0IM7X0,,1
pdb8dayjMDE,,1
p6oF2r7ZjXg,,1
SIAQQsIhNT8,,1
JFgdlDQnYdA,,1
wTxoVt_nL00,,1
FL7aADByn8Y,,1
I5cn6F0ft_I,,1
AA9SEAqptIU,,1
HSjrXdUTNpY,,1
-u6I90L4VK0,,1
9zcIJmiNdKI,,1
JzYoT6Ex6jk,,1
ktJLUvW_kQ0,,1
mjWo42FXOEU,,1
Sk43lWwhkYc,,1
jAJyK-qtxXo,,1
SfZEdoxAmIo,,1
iZsbjkYecvQ,,1
3AJ0mb-2bdw,,1
f5b68Ar-Mlc,,1
_CVQQ3pzPm4,,1
FeEJyzd5qdQ,,1
i-Ge-ZK3SNo,,1
HM8USxA0vsU,,1
ex7dRkp9fHI,,1
2dcXE9j8abc,,1
R86bpZnOSDc,,1
WH3I3BZri-4,,1
Gysmaz0rIGk,,1
kdkbRPjRfSk,,1
2NmXgehTFe8,,1
JEJG_Q5KaJw,,1
gB3MjUBugUM,,1
HXOZ78MZ6UA,,1
wbmCIQHYUCs,,1
77-wweGX8Qs,,1
LXLR5ww1ruY,,1
VWWSClpfGyM,,1
SeP4x2cnbkI,,1
_DHUNvVYvD0,,1
vDpdoRLiBhA,,1
Zzi3xKBRpT4,,1
Qm846KdZN_c,,1
yZSzZYBETpQ,,1
37p6icPPoi0,,1
RmVpy6Vzpsc,,1
qt7A4wHvRtk,,1
jNMBD7S3AGk,,1
CJnh6R9C3rc,,1
c9qX0FnOkeg,,1
7pIpKetQlZs,,1
mpvEaLpr_cY,,1
h3ivZpr-QLs,,1
OVQXiKnx3mE,,1
ewO_mZKnTZ0,,1
qgv5KybY1L8,,1
iSfBWJlTdR8,,1
nABITNPTHk4,,1
eRit0x7jwVM,,1
kZ2Rf_5Sxxk,,1
9Fhwoe7bC_8,,1
WXh9MBd3YLU,,1
8x0MuQbZSns,,1
3-Pu_2lrSiM,,1
dXBapNjnab4,,1
SVMroexHD2U,,1
aqQM1AfpSZI,,1
YBTZk8xuViA,,1
dWJ8AYMDpUk,,1
GyS3qv7uveE,,1
e5I9adbMeJ0,,1
8URw7qfenjU,,1
6vfjPMVMk0U,,1
zElqTXugBc8,,1
0n10jYDbX7g,,1
t1DN4QL1c4s,,1
aWhCMOx209Q,,1
n8uUEQv_QEg,,1
EgvQcahknRg,,1
8wWGIyhM0Yg,,1
dwNdSA7st5Y,,1
tWp6ExPK6xQ,,1
IvXhRDeBhxo,,1
TAigZ52X9XI,,1
LmOz4Bmao9k,,1
3zHmDyuIf58,,1
d0cAx1FzGK8,,1
SOrjft40AhI,,1
QLWcdXt7CV4,,1
jfI50798PP8,,1
tQrTKsXaJXI,,1
Wp7NsYmQzHo,,1
L-1o0RM58YU,,1
SJD9A0Nc0JM,,1
DicYYnd6B1g,,1
1fviyCi6SlA,,1
vC6kIz-kmxY,,1
qKH2GEnx0ZU,,1
XoaibMLxmmU,,1
_b1SIcYzcVc,,1
GBqiBu-TPwk,,1
ICDGSVLqFVw,,1
Y8MWbPBP9i0,,1
PEFqdqRr18E,,1
Aor-3v6N7i8,,1
MBCiMK4AmEI,,1
hMtyn1Pz7yU,,1
mIMVqsV13XA,,1
js8dEapQpyc,,1
zRiDoKU4hEY,,1
PADierRzFPE,,1
o8nI5Gke8uI,,1
9Y8P1c3B4w0,,1
LByuBHk2BwY,,1
-FdlvQxKLeQ,,1
qEfADWVjM0w,,1
GKkOkJ2JVd8,,1
vFXwxRyD5C4,,1
WYf9-xfm6t8,,1
6EP6Iv4qffs,,1
Q-Angwav-uI,,1
OyIUqo7FJqQ,,1
38BQGNHwgzc,,1
Am8UnK-DMjI,,1
izHCDAChJNU,,1
yvChvb7c9P0,,1
pcF9QQ5d-V4,,1
r-uGBHVi9Vc,,1
Lb3Dhzm_wuo,,1
F2pjeRNxlJs,,1
GBBYn4hi3wQ,,1
cW9l_3eFy5M,,1
oka6qaSa0aw,,1
xXvY0CPn8-g,,1
j4tLg4bMZK4,,1
9Woh8GJR_BE,,1
qlaUCh-1JEI,,1
OBNG_ykTCuU,,1
cwm-49jveIQ,,1
O_TEE-dFYts,,1
i3B572WtUeU,,1
ADVcu3GZyqg,,1
O9OQy4IqqoM,,1
UmdkAMfLDU4,,1
NvStUSrLnk4,,1
jomwllwDqsA,,1
xLNEqmL1qRI,,1
HtEKDIg2jzw,,1
gkzGrsVmtJk,,1
iZ1Ss4sgOJw,,1
lRhZ5L8cLJ8,,1
_kBtSXAtQrU,,1
RS263wI1-VI,,1
6ph8fUDZUvI,,1
RDoRXn2GOCw,,1
ABZw-qBrTt4,,1
o2eZZ1RwbQw,,1
hMVBEDji7uA,,1
kBDnxOJOcqU,,1
Sq0VRBAqnU4,,1
TAyX-zokAuI,,1
bX_tkxzz9n8,,1
GzAfM7n4nZA,,1
uuBSuht03jk,,1
fLhM-nCa2Ic,,1
7RN-YhKGW4E,,1
P-5lBec9lO4,,1
DOfnpgD63cQ,,1
z4PODrNzIOE,,1
Yq0pKP7Yf50,,1
Vfj-UghAEu0,,1
BjN3lfYeX-Y,,1
phOlydrESXU,,1
rEa0ktCXDRw,,1
zAtFD4EuT7M,,1
RaC3PYukaV4,,1
5vy-wS4ubCk,,1
ukqC45mqbSo,,1
fZr4XGhddl4,,1
dRhuf8733Wg,,1
YWcxlSTjOK0,,1
qD2aHu1fc2E,,1
x1y_oNjI6Ks,,1
Qz1RZh7LB4U,,1
sv8I4komlT0,,1
fL55jwauHlU,,1
qDokGB7rEP4,,1
VHrXjx4Oi8s,,1
bIiH2NLmL6M,,1
uCw-Bp-EHQk,,1
r1OApn-_9F8,,1
CW-weM_GJEk,,1
4KlNgXg25C8,,1
VXnPYzcc8XA,,1
8HE8DckF8Mc,,1
jBpWSxqZF-8,,1
Pwwl-MwJLxQ,,1
5oGKCeZ57Hk,,1
0Z2isGz1k5I,,1
HDB-EI4ceeQ,,1
cK0EMcgZ5jE,,1
4yEEe62NZRY,,1
dGlnwPfO8Bs,,1
mteaH6F-Jd8,,1
UoX5kc1t4Y8,,1
NXUwnnzz-KM,,1
ci1s39cHINQ,,1
RQu5mUiJ5v0,,1
DYnbCRrZn54,,1
DLQrkNIbF64,,1
FqivbxzEfsU,,1
jXxZkc9ya9I,,1
ogy1-SkEewc,,1
ADJKbuayubE,,1
nFhlX6JG77A,,1
tRfKzEYJ0_0,,1
D4FJPGblsOg,,1
09pbB0q4Vrs,,1
2CuvUkm3ns0,,1
Cp5XA-UKp0E,,1
JLeFxtoI45k,,1
WWoeTf0oGGU,,1
B9KJdtE6NkA,,1
rluyNEwAbKE,,1
Fs_6ARsaGwQ,,1
wDmNoQ0uJZU,,1
0U_Dxuai5Jo,,1
e19OMrxV0m0,,1
KOQ_OZGjV2Y,,1
1tHEETuUy6E,,1
_2tHNPsVu48,,1
VIOxSsyaYWE,,1
pKw1sTYhJq8,,1
E8GA-ZxRc44,,1
p9mUgF4lEjo,,1
schWCcMiyRk,,1
_NfyHmawbFY,,1
gczmr9HuZ7A,,1
Y0T9SiUVvHk,,1
KC9Xf7bca24,,1
QfoRrNkBuS8,,1
FNZYo2Uy5V8,,1
kj9KMFlucbo,,1
qYIMDip5GrY,,1
6LMXI_5uGQI,,1
uOmwmfN9K08,,1
NnbMIIoDVks,,1
bCMcsYN7PeI,,1
B5hwBqsiKK8,,1
KU1WDsG9GhI,,1
2X-DdUNGPro,,1
q_6boCKqvtg,,1
9lIqC2hYVJo,,1
2yey3r03hWg,,1
aBN_jHcc2r4,,1
aFUcRn00sPc,,1
uuNCPmd6yU0,,1
k1vyIVpH590,,1
rBD-NTNeLSU,,1
hCjzadpwbGA,,1
VvSgKPCN1Xo,,1
2JIHK14J3-I,,1
8kVub7d1fxU,,1
xyJlvR3uLiQ,,1
-7l63N89cSM,,1
2aZPTv827Pg,,1
v3HFu8vty_4,,1
CD3CAPErRa4,,1
GXd2QbPKQwk,,1
01v6T9SdWt4,,1
gnv2spLqGss,,1
wAmu_HnQAo8,,1
8E4cQHejFq0,,1
1q1WS55wg6g,,1
laW-UK3MOsQ,,1
3W8Tj247o6U,,1
bNsU6aNzM3E,,1
K2J08SKAH7g,,1
OLEFyS_2esU,,1
de9d1Jo7DfE,,1
nG94caKX7Vg,,1
6HUHIWRC-_o,,1
ewRyW2ZqaZU,,1
AmnHUOAYUaQ,,1
wCjvT1M41XA,,1
b2aZRpyl8jQ,,1
3W45IAbdMyc,,1
HW1A27JR8mc,,1
klqi_h9FElc,,1
SKvIyDB5FRU,,1
XI7Cxdj2pAQ,,1
-ObQMEzobxY,,1
-7soJyPePkA,,1
RhiXhoN0xCA,,1
TQqLtmcX30k,,1
nSw7cCpjxRM,,1
Ks9ENwkVKaU,,1
VW89kyVFkoQ,,1
mvcGzORsrJo,,1
kcCPYx1jJvA,,1
_TjIMt95suw,,1
vPlRRMxrEXw,,1
Cufc7RjLdwo,,1
fMZUI7AeUv0,,1
-xkgWPdF27o,,1
CqhcntD1JN4,,1
9Qw0YFM-YHY,,1
VoqryLvczKU,,1
OdH0k4GxYb0,,1
8vbjQL6KxVU,,1
fzsZJ6lwJS8,,1
DHXfbPYrwHQ,,1
r1UOxWyHdTo,,1
wp6j3xD3GLA,,1
I8DeheoaGMw,,1
s-aph61W300,,1
iP-4dbTA7wM,,1
0fZ6p9As6Ks,,1
cpFqh9F-ub0,,1
XkIPFxVQZt8,,1
pgeTa1PV_40,,1
YAuDco7IYIo,,1
XdQH_TdLHuo,,1
hz3XTQViEmE,,1
S1yw1SHYMUs,,1
_x4SRdvsQg4,,1
bsFNFTRrwZU,,1
Jk2QpYrtv1c,,1
ScPvaJSze28,,1
MeD-WCdYinA,,1
5fYEOfZknME,,1
i4JW-Hwpel8,,1
-JD-uJHV8wQ,,1
zuC3GAr6ybk,,1
7uD6RYJyKzc,,1
pUt7TklbFU0,,1
l_pwVshpbLM,,1
ObpNTMIwYk4,,1
bSsaGmHSHaI,,1
TwiuXDh17LI,,1
7dqriczZUKM,,1
tS0su3z_qbs,,1
VEw4_o9pwqI,,1
pJseVuOKN3o,,1
FMgvilfehLk,,1
W0NalVBTLvQ,,1
iXLdIc0MYMY,,1
o6sm6fRhVwc,,1
2LPN_Os9iQA,,1
0P8Pv97mt8U,,1
dwlM9Jpkhi0,,1
BS_mMNhdbw4,,1
njB9rLw2Kpg,,1
-bgkOOrHO98,,1
Gsut9cmPQh8,,1
fl8Cc86QbEs,,1
rcPxXXMOPIY,,1
pLKuzHUy5cM,,1
8aGC9rqz4Ck,,1
gCISukN0rL8,,1
NS1RFWfFRps,,1
IJZEpaMDpsE,,1
SKMudoXicNk,,1
_T-vKuBIJcs,,1
54_JsfQuLx8,,1
sHVjsMNtns0,,1
EHv1fptrLzI,,1
AFDzxcqps-Y,,1
B_uJbXe0XGY,,1
jFz5gLqv-FM,,1
PEc-CNrUPz4,,1
_tjpyb88qDQ,,1
tifjgzzZluU,,1
3ZTGwcHQfLY,,1
Jxu8PvY-ntA,,1
_4Qfv8fBXMg,,1
Y-2n0Kdtm4U,,1
0NZV-GMu1SQ,,1
_eUnJ6-REuI,,1
891Y9bpAaDc,,1
9of26m4nzBY,,1
a-FIDcFpKog,,1
hqzsmSaKaTo,,1
w3KagGqYR8Y,,1
ckQPcxDCr1A,,1
fg0CC99hVK8,,1
QflkKFr1OR8,,1
YaDnY5q_mxg,,1
_5Xv3kXyBDE,,1
sLfcCSoA-L4,,1
i3l0crOwtMw,,1
sqK-jh4TDXo,,1
TzlBhARVA1U,,1
kDkzElLZz8s,,1
F9104Xn1Ppg,,1
g11nftn8yzQ,,1
vSxRqciCDLY,,1
EpEJRa_Rxo0,,1
dFQw_fKkIek,,1
H67KCBBeFjc,,1
_6WfJxzXZAg,,1
oO4dE1CxYfY,,1
rHDfqeXBk8U,,1
Ft9zUxPMhl4,,1
0x5trJGAsPI,,1
iurnkLweY-I,,1
WnL2dH7W1oM,,1
cxkZGzN3rV4,,1
pMuziCjU9AY,,1
Okz--uWMRzI,,1
Xns8h8yTcNM,,1
Tf2BArUoVE4,,1
1J8Bs2z71lE,,1
S7oVyLbRWK4,,1
v5NSge0cb9Y,,1
WeVkECSjPM4,,1
gzrwzdmUfaI,,1
qad9Ajj8ADo,,1
6obuI5u-sPk,,1
Ilq4JYSfJ-Q,,1
xIRMEfS5X4M,,1
fO6yMYZ10v0,,1
v5SDSWscaKY,,1
UE7vLclpJtU,,1
CVBea9Yr-Yk,,1
YrlRsiWCq08,,1
0I_R97CYTG0,,1
QdDT_yWDYoM,,1
4avD_qy5ZDY,,1
NG3uvgP0IoU,,1
dJ6g7_fTobI,,1
bK0OywoTYOU,,1
Isyd4Vo_Ukg,,1
CglV-eL-PO8,,1
9HMsyNpw400,,1
Uo5Rhn8zuPA,,1
Vbhgfoi-JYI,,1
gAw3bW8ZwQY,,1
zT7C6zBNaVY,,1
6v2F9PQ76Jk,,1
ESDAXKC2418,,1
HcVcJk4Kjr0,,1
u969fbZVSvE,,1
ZlFZtEzEQ1E,,1
5QwMOwRRas8,,1
b4YnEoYMGs8,,1
Y3cbIb2YPC4,,1
P3nI9DpHAPw,,1
JLYbF4zmUvE,,1
YDYt44zvfOY,,1
-1CP-i0IpFk,,1
BfslS9mjlis,,1
B-3Xqv_SyHA,,1
NXsId9C4zpg,,1
iBCqeK-k8U4,,1
rLEQ-UgkQok,,1
FtavMe3noIo,,1
rtH6SQT3i0o,,1
H6xiGrFRCck,,1
dnAppE6Nd0M,,1
79JE0FSodBc,,1
J2C4zaueLuk,,1
Tl3aXFadeIw,,1
lxAKbWr1bwQ,,1
vbnhJGohEwk,,1
FmZH3Svbjho,,1
TDUTwKl1MGk,,1
HhH0-Uk6tbM,,1
A90w6hFcUj4,,1
0pF6ZLCxceM,,1
OyERp5ck5dk,,1
JluDqVJC4kg,,1
BeyZDDNLE0A,,1
98DepA3vwfg,,1
9RhYPnrmT40,,1
YkyIZI54N2U,,1
nHeqMEGWkaU,,1
5BoVME0xrQY,,1
6L0QbO_-nqw,,1
acaZFkkYoag,,1
R31v28uS_8k,,1
YaD4kBbt4Oo,,1
Gp9kMeI7hTY,,1
goSt4_xVvHw,,1
XDonS71FUic,,1
VbeQI50xMrA,,1
veJfMypXWtc,,1
iVRxT3tYhqU,,1
DI3pSFOeSuE,,1
028cDy_SWA8,,1
4iA2Tv60MVY,,1
S7cC0ArHRHg,,1
GruykPi-Gkk,,1
VyBU6FPmXi0,,1
pBZJIwDboyA,,1
gRT4QiMbysk,,1
M7cQoRXjPEY,,1
SfMSR9K4FwA,,1
yG2p9gWJwG0,,1
0NX63vefoCs,,1
z7zWhqVO5AE,,1
TSKmkACvPKc,,1
oOo8hvqzNeI,,1
uTBdTe0nLA4,,1
ql9M4wFRR0U,,1
_lELBE-B4Jc,,1
wIPtOhQ8oKU,,1
VKAwTmMMUN0,,1
D9_DR-zDVls,,1
AnMLGQUThL0,,1
DbE6mWEypM8,,1
37AaYlCPZ9A,,1
apmSEEz3nDc,,1
grGmqxV7CfU,,1
G1h9-IrC-Uo,,1
mPvoVQC7zK0,,1
TpiNF1GA_5U,,1
uc0OU1yJD-c,,1
Xlke-qcgZlo,,1
bfVIwM14oO0,,1
Io2DuzQL-GM,,1
6Bs7s2DLdMg,,1
ly48B8pylnI,,1
_MA-ENa3Dz0,,1
6Zr5REGLtrQ,,1
IyT6IYC2uHc,,1
gEBmqcqD8AU,,1
fwTvile5frk,,1
nsY3PFD1zkE,,1
0mIquD35rOE,,1
qHWQj5jmR_k,,1
yyJ-hdISgnw,,1
NMGc7ap0cSk,,1
APaBsjRSkCk,,1
y-c4M2PgnME,,1
NvZblFY5P9E,,1
JHsSvDoj3jE,,1
v6LIYQRglnM,,1
XbwAulaZr4k,,1
kOZnpwI2hIM,,1
5dqnePK214U,,1
3g7xmuyUtq8,,1
cnQHlTab73A,,1
3OtmVPLOsUg,,1
ewpC4dmD_rc,,1
xfRKIZIpzIc,,1
74zhwVq-A1s,,1
gGIQjHxqaZ8,,1
1vrBAQlWeAk,,1
orHO1P3xVqk,,1
-I2KOR7i98g,,1
oIsL7wOhuG4,,1
gpj_VvMJSiY,,1
DJEE4_LJL58,,1
CHyKGI3uyzI,,1
DZPLHhPl-xw,,1
F1Svxf7D1dU,,1
cGgvkGVnI90,,1
hbPnJKFJ1vo,,1
qUOxwJ_FnsY,,1
IlpUuQvc0jo,,1
fsMx22TX9GE,,1
kP1zm6tsiaM,,1
qr8XH2XtRyo,,1
eWIdxXTUiS0,,1
KJLUkZ8v8XM,,1
E2wn21JsN0I,,1
UBVlL0FNbSE,,1
I27-nWM6AcY,,1
r-Py-IA4H-0,,1
DX_zzdnMMYA,,1
oBdqi6fYFn0,,1
N02FY6Nbhb0,,1
03dgmCCrv7c,,1
HE2lKmcwjYs,,1
AlbymiOf1Zo,,1
Yc1qRtFAalk,,1
KTa-1LRVaHA,,1
L-U-b5_sySg,,1
Hl1dzuAtLrY,,1
UXaP_NjzltQ,,1
PHluwqTGCBY,,1
4RdWnsk8qkQ,,1
gCgIEgMpspI,,1
qUpjvKE5_nM,,1
43ew_vUzJ2k,,1
eWiBLgxOcW0,,1
DFCOllLsZak,,1
YMGls9sD9jM,,1
XWhMk8KhI5w,,1
IagiKs913X8,,1
mvM-Mlt4eYU,,1
-wa3CTwh_3k,,1
S9X6cNY6f_g,,1
RdMo0f3kxKk,,1
sYG8uk6s--0,,1
mu2TVYJE5Gc,,1
YtbUzIQw-so,,1
0A6Sj1G5ZpM,,1
8fACmghFoXU,,1
Wo96Hz-vH-s,,1
MuZNtC8LCYo,,1
8e6Ptkvs7lM,,1
vutb8JReLhA,,1
pASPvxjtwhk,,1
pklWFYmxGKY,,1
WFxtLp0G7sk,,1
PtkAAFTOZuw,,1
y7-QOLV669k,,1
AEj3ImKVCE4,,1
vpoJkONUfeQ,,1
JVMEUtLyjMk,,1
reN4FKdDJwE,,1
7fQrDVrZYOw,,1
4XHGTos-_EI,,1
LWp4Uf-nR1U,,1
YJGY7n5gFVk,,1
hOAs81zdUZw,,1
5DaA1n4D7Hw,,1
ec57eDghdvM,,1
_2K-oDLfOiA,,1
GEgVD9CnSks,,1
nmbYPEzBVlQ,,1
9Y6JHG30U4g,,1
f_rcbFeWb0c,,1
CCmfOsbSxgc,,1
OPV_3jkEpqI,,1
x0lD4cC0p8c,,1
3LZHXFVYCso,,1
WJjc4mjI2N8,,1
ljU_sgWsW5w,,1
BZalneoEnUA,,1
U7jpUj0X9Xc,,1
1l11sNybLzQ,,1
hUorB2skxt8,,1
kp_k_hiP9rA,,1
uqEO4ZJz6eY,,1
ejQ43jaIHV0,,1
8Khk-b9-KIA,,1
Orz_TEK7O7k,,1
n025Gxn5GEM,,1
7mRSNJtFSbA,,1
ogcYo54WG9U,,1
y4w_L6CWPZM,,1
QgK2fIRqJww,,1
P_i_brAKGfo,,1
30-UUZJdSqQ,,1
76a9UL4lOSk,,1
gzEJ97fMvhA,,1
JEqpXQqUkyE,,1
eMCvYessqBM,,1
sAUY0sNwyXg,,1
grvpFnJpA_k,,1
hRmsl4quKjI,,1
6lVHmFRuPxU,,1
RDHFVi8vyrQ,,1
aXbFXZTvXJw,,1
xJ-8Cc0kckQ,,1
Rbxf52oumnI,,1
hod8cfo3sE8,,1
5gaQbiw9HLs,,1
xRdL3jVgZ_Q,,1
QpO63kVjFb0,,1
I-czA4_cIng,,1
n_ZMkAjv16E,,1
IVQIM-SMKGk,,1
T-lPpBMpdy0,,1
iSPnfrKMcMs,,1
yvCBwUna0_k,,1
HgJONCviknA,,1
jPiqKCJRrKU,,1
nDf5JwYjzMA,,1
0ViOvIS1LP0,,1
KidddOSDCIM,,1
W2m-XjK5NPw,,1
bSpt5Z32vWU,,1
rax8aCqKQi4,,1
T9pc1m1uvhA,,1
iLffJaXqUm8,,1
zBmVsqqsGVQ,,1
U6EVeTLtI9Q,,1
NEUIj9Ug_-M,,1
ta99S6Fh53c,,1
9VBtA2Uq12I,,1
dOQowCeAnRs,,1
LjL56nlvhDQ,,1
Vdu7rhjWP3E,,1
-ucCdtZ-Ezs,,1
XZpU9ZtwSok,,1
ofSwRrZJy1M,,1
w5ytU1QWX00,,1
9Xdu61Q9l8Q,,1
1NM6edVktI8,,1
09VtfL1n22o,,1
a0n2lakpxfg,,1
HxlBw082_3E,,1
nID6AAw4zQ4,,1
nkpo7XCJMUY,,1
RyRraHA7COM,,1
TPdHZCuRHx0,,1
PQ6VuyiT0lM,,1
4RZTYRh_GYg,,1
hymasCgHEeg,,1
5HJvKDCNrpQ,,1
uZR7oHW0j3s,,1
DCFN87ZlrR8,,1
NXyv8vlcwU0,,1
nO8WgaAZmRs,,1
iPEVk0WrV_A,,1
0eL_byioeqQ,,1
594u8HKvJ6g,,1
OjMe9MKHo8Q,,1
J0Q8US533X0,,1
Xogr3xDpbhs,,1
Jv5gxNlzHmY,,1
FhaCIyZ1Y-Y,,1
zmnaFeHDYVg,,1
IrZnI815IkA,,1
